id,label
10103,2.84303602882119E-08
10104,0.9999839067
10105,0.9999465942
10106,0.0001845876
10107,4.88206824229565E-05
10108,0.9883878827
10109,8.89595980879676E-07
1010,0.9999601245
10110,0.9999780059
10111,3.85141793231014E-05
10112,3.19885803037323E-05
10113,0.999996841
10114,0.0008663674
10115,1.71328356373124E-05
10116,0.9999870658
10117,0.1484525204
10118,0.0009313532
10119,0.9999063611
1011,0.1995324045
10120,5.28395612491295E-05
10121,0.0194664095
10122,3.87881300412118E-05
10123,0.0145229455
10124,0.9999265075
10125,0.0115447212
10126,0.0020220431
10127,0.9999829531
10128,0.0042202515
10129,0.9996980429
1012,0.9996345043
10130,0.000001007
10131,0.9997878075
10132,0.000019331
10133,0.0071882266
10134,0.9998554587
10135,0.9999984503
10136,0.9997894764
10137,0.0001337952
10138,0.9998753667
10139,0.9999072552
1013,7.06683351836546E-08
10140,0.999977231
10141,0.9999787807
10142,0.9623695612
10143,0.9998060465
10144,0.9999135733
10145,0.0014568974
10146,0.9999978542
10147,0.999994278
10148,0.9148544073
10149,0.0001337772
1014,0.9999989867
10150,0.0001811953
10151,3.94850576412864E-06
10152,1.33239836941357E-06
10153,0.999935329
10154,0.002269434
10155,0.9999998212
10156,0.0547366105
10157,0.2802279294
10158,8.3981603893335E-07
10159,0.9997171164
1015,3.96204595745075E-05
10160,1.49107606262078E-07
10161,0.011661333
10162,0.9999628067
10163,0.9999996424
10164,0.9999152422
10165,0.9951587915
10166,0.9999989867
10167,0.9997264743
10168,0.9979142547
10169,0.999999404
1016,0.2525905669
10170,1.214412122863E-06
10171,1.08573512989096E-05
10172,0.9999755025
10173,8.66006757860305E-06
10174,4.26515762228519E-05
10175,0.0152020063
10176,0.9999879003
10177,0.9999955893
10178,0.0481450036
10179,0.9999935627
1017,6.60983641864732E-05
10180,0.0001770058
10181,0.9999986887
10182,0.0152393375
10183,0.0015235922
10184,7.97540224084514E-07
10185,0.9990566969
10186,0.9993194938
10187,0.9999985099
10188,9.5112576673273E-05
10189,0.9999893904
1018,0.9999783039
10190,0.9998908639
10191,1.59226183313876E-05
10192,0.9961648583
10193,2.46884992520791E-05
10194,0.000069064
10195,0.9999986291
10196,0.9673651457
10197,0.9999979138
10198,5.69683743378846E-06
10199,0.0001973
1019,0.9999874234
101,5.67192905975844E-08
10200,9.07067260413896E-06
10201,6.86435782881745E-07
10202,0.9997348785
10203,0.999999702
10204,0.00001318
10205,0.0017794681
10206,0.000649315
10207,0.9999372959
10208,0.9995527864
10209,0.999997437
1020,0.0194906462
10210,0.000000489
10211,0.0001344366
10212,0.0037433158
10213,0.9743466377
10214,0.9999971986
10215,1.8897404515883E-05
10216,0.9926124811
10217,0.9924215078
10218,6.56926033570926E-07
10219,0.0057682684
1021,0.168287456
10220,0.9999943972
10221,0.986902535
10222,0.9971396327
10223,0.0001478344
10224,0.0398565792
10225,0.0001274861
10226,0.0380462371
10227,3.25737300954643E-06
10228,0.0221297033
10229,0.0003114922
1022,8.95675329957157E-05
10230,0.1241594702
10231,0.9990854859
10232,0.9999972582
10233,0.9939010143
10234,0.0001606944
10235,4.92531398776919E-06
10236,2.34988283409621E-06
10237,9.01859857549425E-06
10238,0.9989298582
10239,0.0004685802
1023,0.0012100479
10240,2.10245445941837E-07
10241,0.999602735
10242,0.9999811649
10243,0.997019887
10244,0.9999997616
10245,0.9999981523
10246,0.9759845734
10247,0.9999979138
10248,0.0050242092
10249,0.9999170899
1024,0.0051724855
10250,0.0001586446
10251,0.9998835921
10252,3.00278020404221E-06
10253,0.9999880195
10254,0.9999999404
10255,0.9999365807
10256,0.9999365807
10257,0.000450329
10258,0.9977511168
10259,0.9999871254
1025,4.40046778749093E-06
10260,0.0034395722
10261,0.9999990463
10262,0.9992490411
10263,0.9999994636
10264,2.83908132558963E-08
10265,0.0108196288
10266,4.38886900155921E-06
10267,0.0001370798
10268,0.9999922514
10269,0.996747613
1026,0.0112313014
10270,1.53599103214219E-05
10271,0.9999946356
10272,0.2278809249
10273,0.0016331992
10274,6.39520567347063E-06
10275,0.9981550574
10276,0.0001447482
10277,0.879499197
10278,0.0031207625
10279,0.9999414086
1027,0.000000003
10280,0.9950108528
10281,0.9999765158
10282,0.7022393942
10283,0.9999411106
10284,0.9999964237
10285,0.9997500777
10286,0.0001773434
10287,6.40906046101009E-06
10288,7.6756659836974E-06
10289,0.0002024431
1028,0.0002101475
10290,0.9993251562
10291,0.9982208014
10292,9.94388537947089E-05
10293,0.9999260902
10294,0.000132285
10295,1.14552212835406E-05
10296,0.0002151206
10297,0.9999999404
10298,0.9959554672
10299,0.0231270883
1029,0.0552447215
102,0.9999008179
10300,0.9999973774
10301,0.0002846121
10302,0.9938291311
10303,1.13007126856246E-06
10304,0.9999977946
10305,0.9999779463
10306,0.9998956323
10307,0.9347097278
10308,2.22372091229772E-06
10309,0.0003160258
1030,1.77544061443768E-05
10310,0.3235799074
10311,7.94320294517092E-06
10312,1.85545977728907E-05
10313,0.9959839582
10314,3.84281804599595E-07
10315,0.9999999404
10316,0.9999454021
10317,0.9999978542
10318,0.0001547419
10319,0.7993109822
1031,1.88066769624129E-05
10320,0.9999389052
10321,0.9999709129
10322,0.9999980927
10323,0.9969713688
10324,0.9995718598
10325,0.0012774701
10326,0.9999527335
10327,0.9983005524
10328,0.0052905162
10329,0.9999622107
1032,0.9740531445
10330,1.27745067857177E-06
10331,5.40829496458173E-05
10332,0.9999980927
10333,2.22112939809449E-05
10334,0.0000098
10335,0.9999986291
10336,9.22219169297023E-06
10337,0.0005014706
10338,0.1062711999
10339,0.9997566342
1033,0.9998486638
10340,0.0296987239
10341,3.98821357521228E-05
10342,0.9999993443
10343,3.61366328434087E-05
10344,0.998231411
10345,0.9998634458
10346,0.0004388743
10347,0.0051931315
10348,0.9570931792
10349,0.9999707937
1034,0.9992798567
10350,0.9999696016
10351,0.0001229832
10352,0.9999993443
10353,1.66071197327256E-06
10354,0.9999576807
10355,0.9999713302
10356,0.0001061262
10357,0.9997887611
10358,4.62534153484739E-05
10359,0.9752170444
1035,0.0001363078
10360,0.0016599931
10361,6.14561577094719E-05
10362,1.21475104606361E-05
10363,0.000001659
10364,0.9999939799
10365,0.0056236698
10366,0.9999663234
10367,0.7016990185
10368,0.9999870658
10369,0.0137921385
1036,0.9993571043
10370,0.9926011562
10371,3.22810501529602E-06
10372,0.9991986752
10373,2.14684932871023E-05
10374,0.9978340268
10375,0.0002575072
10376,3.74391652258055E-06
10377,4.95950826007174E-06
10378,1.08905151137151E-05
10379,0.9998611212
1037,0.9999505877
10380,0.999984324
10381,0.0006991371
10382,0.0006607307
10383,0.0787513405
10384,0.9999794364
10385,0.9999989271
10386,0.0316312313
10387,0.9999667406
10388,1.04651576293691E-06
10389,0.0001929843
1038,0.9999768734
10390,0.9999999404
10391,0.0003118113
10392,0.0021533056
10393,2.75609238542529E-07
10394,1.40638658194803E-05
10395,0.9999775887
10396,0.9999015331
10397,1.06208535726182E-05
10398,6.45676191197708E-05
10399,0.9999879003
1039,3.81302888854407E-05
103,1.22719802675419E-06
10400,0.9999985695
10401,0.1526452601
10402,3.3658195661701E-06
10403,0.9999996424
10404,0.0002658191
10405,1.30384262320149E-06
10406,0.9996991158
10407,3.1508250231127E-06
10408,0.0313562341
10409,0.9985798597
1040,0.9999913573
10410,3.27728448610287E-05
10411,0.07356558
10412,1.41765599437349E-06
10413,2.28068370233814E-06
10414,0.9971737862
10415,0.9991950989
10416,0.0001661768
10417,3.21609295497183E-05
10418,2.09240192816651E-06
10419,0.9977544546
1041,0.0007108643
10420,0.9911821485
10421,0.9999271631
10422,0.643966496
10423,1.8897404515883E-05
10424,0.0001968166
10425,0.9997850657
10426,1.21882374060078E-06
10427,0.9999777079
10428,0.144902885
10429,0.9998267889
1042,0.9857150912
10430,0.0001638258
10431,0.000000265
10432,0.9999600649
10433,0.9993625879
10434,0.9999973774
10435,6.92506455379771E-06
10436,0.9999753237
10437,5.45269722351804E-06
10438,0.9999606013
10439,0.000001191
1043,7.58634683961645E-08
10440,6.45604700366675E-07
10441,6.09312191954814E-05
10442,0.9999668002
10443,0.9999364018
10444,0.9995080233
10445,0.9999895692
10446,0.9996026754
10447,0.999999404
10448,0.9999997616
10449,0.9999916553
1044,0.9965227246
10450,0.0009037228
10451,0.0001248519
10452,0.0461220965
10453,0.9999861121
10454,4.58896211057436E-05
10455,0.0002500755
10456,0.563392818
10457,4.96930532278839E-08
10458,0.9999955893
10459,4.13248102404396E-07
1045,0.0117378188
10460,9.95817536022514E-05
10461,1.99907626665663E-05
10462,0.9999811649
10463,0.0006209373
10464,0.9999959469
10465,0.9993026257
10466,0.9997819662
10467,0.0001530577
10468,0.000000007
10469,0.0445859134
1046,0.0638487861
10470,2.69134980044328E-05
10471,6.39126582768768E-08
10472,1.89138045243453E-05
10473,0.9997118711
10474,0.999758482
10475,1.29244472191203E-06
10476,0.9999745488
10477,0.0074379002
10478,0.9999998808
10479,0.9977097511
1047,6.16481429460691E-06
10480,0.0002321562
10481,0.0014286772
10482,9.38109587877989E-06
10483,0.000685277
10484,0.9988187551
10485,0.9916219711
10486,0.0075165797
10487,0.9999972582
10488,0.9999226928
10489,1.2702018921118E-06
1048,0.9999789596
10490,0.9999947548
10491,0.0003286808
10492,0.9999562502
10493,4.55331382909208E-06
10494,0.9999893308
10495,0.0235705823
10496,0.9999997616
10497,0.9998912215
10498,1.88145459105726E-05
10499,0.9999068379
1049,6.49613014047645E-07
104,2.23498570761649E-08
10500,0.9999886155
10501,0.9995475411
10502,0.999992907
10503,0.0001629382
10504,0.9999970198
10505,0.9983444214
10506,5.68021096114535E-06
10507,0.4553052783
10508,1.55152902152622E-05
10509,0.9998778105
1050,0.0110867517
10510,8.53594247018918E-05
10511,0.0269445162
10512,0.0182583444
10513,4.37692733612494E-07
10514,0.9991941452
10515,0.0010701604
10516,0.9999988675
10517,0.9959238172
10518,0.9999078512
10519,0.000008632
1051,0.0331154838
10520,0.9999992251
10521,0.0001042201
10522,0.9993866086
10523,0.9999370575
10524,0.999937892
10525,0.9943771362
10526,0.9978984594
10527,0.0004391405
10528,4.78365564049454E-07
10529,7.12003238731995E-05
1052,0.9999957681
10530,6.32507226328016E-06
10531,0.999999702
10532,4.27878512709867E-06
10533,0.000002066
10534,0.9999924302
10535,0.0119255222
10536,0.0002673399
10537,0.9992862344
10538,0.0002828665
10539,5.05095595144667E-05
1053,0.9997149706
10540,0.9999880791
10541,0.9994367361
10542,0.9426580667
10543,0.1764416099
10544,0.0004515516
10545,2.32788333960343E-05
10546,1.88972298929002E-05
10547,0.9940137267
10548,0.9999969602
10549,0.0003283324
1054,0.9999496341
10550,0.9996587038
10551,0.9973659515
10552,2.39208748098463E-06
10553,9.69119184901501E-08
10554,0.9999787211
10555,1.11400586320087E-05
10556,0.9999122024
10557,0.0003296994
10558,0.9998744726
10559,0.9999991655
1055,0.8552482128
10560,1.0113471034856E-05
10561,0.9992899299
10562,0.9999997616
10563,0.9999501705
10564,0.9999970794
10565,0.9999026656
10566,0.9999978542
10567,0.9999996424
10568,0.9985597134
10569,0.9994317889
1056,0.9991452098
10570,0.6379339695
10571,0.9999994636
10572,0.0002319498
10573,0.0031102297
10574,0.9999653101
10575,0.056490317
10576,5.88142529522884E-06
10577,0.0010648377
10578,0.9999983907
10579,0.6463963389
1057,0.9999859929
10580,0.9997304082
10581,0.9992764592
10582,0.000002149
10583,0.9988387823
10584,0.9993864298
10585,0.1901744604
10586,5.51668154002982E-06
10587,0.9988853335
10588,0.9897927642
10589,0.0008274946
1058,0.9999938607
10590,1.04664513855823E-06
10591,0.9999898076
10592,0.0032502813
10593,0.9906722307
10594,0.9999793768
10595,0.9999774694
10596,0.0030986231
10597,6.23841387437096E-08
10598,0.9997316003
10599,0.9999268055
1059,0.9999915957
105,0.9762427807
10600,0.9999579191
10601,0.9998781681
10602,0.9970942736
10603,0.000025478
10604,0.0093492577
10605,0.000267118
10606,0.999996841
10607,0.0005084366
10608,0.9999959469
10609,0.9613514543
1060,0.0183033012
10610,0.9999076724
10611,7.76116867200471E-05
10612,0.9999818206
10613,3.49818355971365E-06
10614,1.32605475755554E-06
10615,4.4873885940433E-07
10616,0.9999978542
10617,0.0177834462
10618,1.23105592138018E-05
10619,3.15133183903527E-06
1061,9.97262104647234E-05
10620,0.9506887197
10621,3.63559820470982E-06
10622,0.9007695317
10623,0.000061189
10624,0.0003326096
10625,0.9999775887
10626,4.83555886603426E-05
10627,6.03168155066669E-06
10628,1.90908594959183E-05
10629,0.9998989701
1062,0.000039887
10630,1.11649487735122E-05
10631,1.50157632106129E-06
10632,0.999930203
10633,0.9999914765
10634,8.13420629128814E-05
10635,0.0003737682
10636,0.999899745
10637,0.0016032215
10638,2.9142387347747E-07
10639,0.9999571443
1063,9.14072870727978E-07
10640,0.9999269247
10641,0.9997352362
10642,0.9999971986
10643,3.45098596881144E-05
10644,0.9999880195
10645,0.9999961257
10646,0.4930927455
10647,0.001743512
10648,0.9999995232
10649,0.0002726096
1064,0.0003450127
10650,7.86588861956261E-06
10651,0.99992311
10652,8.78989430930233E-06
10653,4.40362413201001E-07
10654,8.41485871205805E-06
10655,6.91324771651125E-07
10656,0.9999998212
10657,1.73805274243932E-05
10658,0.9999562502
10659,0.9999867678
1065,1.12297385612692E-07
10660,1.08122208075656E-06
10661,0.999990344
10662,0.9998220205
10663,0.9739260674
10664,2.36841697187629E-05
10665,2.1034120436525E-05
10666,0.9999262691
10667,0.9999992251
10668,3.15594502353633E-06
10669,7.65771801525261E-06
1066,0.9999878407
10670,0.000216994
10671,0.0002666731
10672,0.0126323272
10673,0.9598702788
10674,4.37526114183129E-06
10675,2.49267145591148E-06
10676,0.0341860503
10677,0.3686572909
10678,0.000086269
10679,1.08416552393464E-05
1067,0.9999973774
10680,0.9998636842
10681,4.18482750319527E-06
10682,0.0083078425
10683,0.9999221563
10684,0.999986887
10685,0.0002190612
10686,0.000066149
10687,0.0015536635
10688,0.9999631643
10689,0.9998119473
1068,0.9999574423
10690,3.29661406794912E-06
10691,0.0001220814
10692,0.9999875426
10693,0.0053602317
10694,0.0014135318
10695,0.9998987317
10696,0.9999472499
10697,0.9999995828
10698,0.026944004
10699,0.9997724295
1069,1.86183733603684E-05
106,0.999877274
10700,7.81756716605742E-06
10701,0.9999670982
10702,0.99992311
10703,0.0926771164
10704,0.0013546231
10705,0.9903712273
10706,0.9999357462
10707,0.9999999404
10708,0.0386691764
10709,0.9999992251
1070,0.999997139
10710,0.9412159324
10711,0.000598103
10712,0.9999901652
10713,0.0005852922
10714,0.9999142289
10715,0.9999988079
10716,5.61016713618301E-05
10717,0.9999946356
10718,1.81457235157723E-05
10719,0.9991378784
1071,1.85556564247236E-05
10720,0.9999895692
10721,0.0009978963
10722,0.000038575
10723,0.9999606609
10724,0.9999996424
10725,0.9998502135
10726,0.0004576944
10727,3.66069940582747E-07
10728,0.0005547104
10729,0.0054313219
1072,0.9844592214
10730,0.9999575019
10731,0.9999181032
10732,0.006640885
10733,0.9295304418
10734,0.0001466039
10735,0.000252616
10736,0.9997634888
10737,5.21048559676274E-06
10738,0.9987632036
10739,0.9999883771
1073,3.26133085764013E-05
10740,1.65371784532908E-05
10741,0.0002197125
10742,0.9996712208
10743,0.9998648763
10744,0.9999901652
10745,0.0437830277
10746,0.0001116501
10747,0.0058497433
10748,3.18588308800827E-06
10749,7.27798251318745E-05
1074,0.9466670156
10750,0.99998492
10751,1.59586613790452E-06
10752,0.9949575663
10753,0.7145665884
10754,8.87875717392461E-10
10755,0.9999909997
10756,0.9999743104
10757,2.48006881520268E-06
10758,0.9999657869
10759,1.11483075215801E-06
1075,0.9999947548
10760,0.0100090597
10761,0.2565680444
10762,0.001657039
10763,2.45440896833315E-05
10764,7.42119397045826E-08
10765,0.9999762774
10766,0.9999975562
10767,0.9999577999
10768,0.999994576
10769,0.9999933243
1076,1.13793305445142E-06
10770,0.9999998808
10771,0.9995014668
10772,0.9508125782
10773,0.9999812841
10774,1.5656572941225E-05
10775,7.31921245460398E-05
10776,0.0007354844
10777,0.999999404
10778,3.65044870704878E-05
10779,0.0008119405
1077,0.9293593764
10780,0.000003324
10781,0.0001438019
10782,0.9996788502
10783,2.03246436285553E-05
10784,0.0004919728
10785,0.9999372959
10786,7.24488927517086E-06
10787,0.9999603629
10788,0.9997217655
10789,6.52907983749174E-05
1078,0.094466731
10790,0.0558400191
10791,0.2415708899
10792,6.56514675938524E-05
10793,0.0001035094
10794,0.9998908639
10795,0.9999035001
10796,0.0111574456
10797,0.0151244663
10798,0.9998511076
10799,0.0003961083
1079,0.9970000982
107,2.03844692236999E-07
10800,0.1709137708
10801,0.9987965822
10802,3.63673680112697E-05
10803,0.0003474218
10804,0.9998642206
10805,0.0107264929
10806,0.9998798966
10807,0.0001860815
10808,0.9999256134
10809,1.13759733721963E-06
1080,0.9999996424
10810,0.0004454516
10811,0.9999991059
10812,7.12845030648168E-06
10813,4.92263552587247E-06
10814,4.41049378423486E-05
10815,0.9939140081
10816,0.0003204804
10817,4.27864870289341E-06
10818,4.55538429378066E-06
10819,0.000004648
1081,0.9999709129
10820,0.9984338284
10821,0.9998438358
10822,0.0028727739
10823,0.003542454
10824,7.52591461150587E-07
10825,0.999974966
10826,0.9989403486
10827,9.37469485506881E-06
10828,0.0007598567
10829,0.9997062683
1082,0.9999138117
10830,1.10629378013982E-06
10831,0.9999322891
10832,0.999987483
10833,0.2916720212
10834,0.002081939
10835,1.66431054822169E-05
10836,0.71695292
10837,0.1127457768
10838,0.9999843836
10839,1.70653729583137E-05
1083,0.9999941587
10840,6.75108603900298E-05
10841,1.67221842275467E-05
10842,0.2530384362
10843,0.0007726077
10844,0.9920130372
10845,0.999851644
10846,0.0021847356
10847,0.999995172
10848,0.9999938011
10849,0.025967259
1084,5.21739366377005E-07
10850,1.2645473361772E-05
10851,0.9999138713
10852,0.7053160071
10853,0.9999831319
10854,0.9981687665
10855,0.9999969602
10856,1.38672676257556E-05
10857,0.9999995232
10858,0.9998557568
10859,0.9999830127
1085,0.1659568697
10860,1.06477473309496E-05
10861,0.9969769716
10862,1.83205320354318E-05
10863,0.9991800189
10864,0.7269810438
10865,2.84815905615687E-05
10866,0.997554183
10867,2.30438599828631E-05
10868,0.0122853592
10869,0.9999943972
1086,0.999966681
10870,0.0003852098
10871,5.05243842781056E-05
10872,0.9999584556
10873,8.88867270987248E-06
10874,0.01263778
10875,0.9999067187
10876,0.999997139
10877,0.0002210793
10878,1.4377562251866E-07
10879,0.999984026
1087,0.9442375898
10880,0.0001835208
10881,0.9999083281
10882,0.7532078028
10883,0.9999536276
10884,1.86282045433472E-06
10885,0.0006947556
10886,8.70892654347699E-06
10887,2.96253688247816E-07
10888,0.9999901056
10889,0.000602435
1088,0.0003449613
10890,0.0006563927
10891,0.0159975588
10892,0.9999969602
10893,0.000001459
10894,0.0012642599
10895,0.9998322129
10896,0.9994817972
10897,0.9997077584
10898,0.9944772124
10899,0.9995661974
1089,0.9999700785
108,0.0001302145
10900,0.9999942183
10901,1.13812729978235E-05
10902,0.9965828657
10903,0.9999947548
10904,0.9692637324
10905,0.9999879599
10906,0.1386526525
10907,0.9999945164
10908,0.1192928255
10909,0.9999985099
1090,4.48205650371847E-09
10910,0.1805885434
10911,0.9999013543
10912,0.9999727011
10913,0.0013986318
10914,0.9999977946
10915,1.00081806522212E-05
10916,0.9999992847
10917,0.0142490715
10918,3.44438522006385E-05
10919,0.9999947548
1091,0.9999606609
10920,0.9997839928
10921,0.1954154372
10922,4.80521248391597E-06
10923,0.0041064313
10924,0.9981532693
10925,0.9999799132
10926,0.9999472499
10927,4.49703475169372E-05
10928,1.91973958862945E-06
10929,0.8919880986
1092,0.0123276906
10930,0.9993040562
10931,0.0041100048
10932,0.9999669194
10933,0.0097073624
10934,0.0002030223
10935,0.9996926785
10936,0.999956727
10937,0.9999771118
10938,9.54664665187011E-06
10939,0.0003095054
1093,0.9999051094
10940,0.9996892214
10941,1.23620725389628E-06
10942,0.0136538986
10943,3.83197693736292E-05
10944,0.0001647681
10945,0.0001127197
10946,0.9999913573
10947,0.0001967669
10948,0.9971579313
10949,6.17952719039749E-06
1094,0.9999580383
10950,6.01875899519655E-06
10951,0.9999987483
10952,0.9995770454
10953,2.49234508373775E-05
10954,0.9876428246
10955,3.33293746734853E-06
10956,3.63716171705164E-05
10957,0.9999752045
10958,2.15913291867764E-06
10959,0.9057388902
1095,0.9353070259
10960,0.0134149538
10961,0.9996421337
10962,0.9998390675
10963,0.9998548031
10964,2.47317325374752E-06
10965,0.0001739694
10966,0.9980710745
10967,6.11752147960942E-06
10968,0.9999227524
10969,0.0002120667
1096,0.9942315817
10970,2.60046317634988E-06
10971,1.05846920632757E-05
10972,0.000005469
10973,0.9509569407
10974,0.9999808669
10975,9.18127170734806E-07
10976,0.9999483228
10977,0.0006111008
10978,0.0065909484
10979,0.9998953342
1097,8.13268525234889E-06
10980,3.52656526203532E-09
10981,0.9962053895
10982,0.9980140924
10983,0.999997139
10984,0.9999949932
10985,0.9999783039
10986,9.08381662156899E-06
10987,1.48451217683032E-05
10988,0.0002648442
10989,4.22965285906685E-06
1098,0.0042613484
10990,0.9999085069
10991,9.11289389478043E-05
10992,0.000019388
10993,0.9999980927
10994,0.9992961884
10995,0.000171248
10996,0.9999999404
10997,0.0001179935
10998,0.9999989867
10999,3.29374131524673E-07
1099,8.59167630551383E-06
109,0.9962641597
10,1.47525838656293E-06
11000,0.3429712355
11001,0.9999400973
11002,0.9981669188
11003,0.00037816
11004,2.38354118664574E-07
11005,0.9999752045
11006,0.9999989867
11007,0.9982630014
11008,0.0002274801
11009,0.0116578313
1100,0.9999727011
11010,0.9999819994
11011,0.9493388534
11012,0.9999885559
11013,0.9992591739
11014,0.9983292222
11015,0.999997139
11016,0.9844015837
11017,6.29079077043571E-05
11018,9.24552441574633E-05
11019,0.9906387329
1101,0.9999898672
11020,0.9999021292
11021,0.9984196424
11022,0.0010631378
11023,0.9999980927
11024,0.9999946952
11025,0.000005176
11026,0.1682680547
11027,0.9995847344
11028,0.0005861286
11029,0.6856148839
1102,2.54174665315077E-07
11030,0.9999885559
11031,9.11195741082338E-07
11032,1.25600681712967E-05
11033,0.9989392757
11034,0.9990400672
11035,0.9999428391
11036,0.9999938011
11037,0.9999482036
11038,0.0005822697
11039,3.01021749748998E-08
1103,0.0040364442
11040,0.0219119992
11041,0.9999935627
11042,4.00274359435571E-07
11043,0.9999996424
11044,0.9999936819
11045,3.93625487049576E-06
11046,0.999987185
11047,0.999986887
11048,0.999553144
11049,0.0400578082
1104,0.0003169136
11050,0.9999558926
11051,0.9990167618
11052,8.20794157334603E-05
11053,0.999019146
11054,0.9974723458
11055,0.0002468374
11056,5.11675061716232E-05
11057,0.9999962449
11058,0.0160122961
11059,7.98216478870017E-06
1105,0.998628974
11060,0.0006931899
11061,2.32826414503506E-06
11062,0.9999989271
11063,0.9999976754
11064,2.92518762989857E-07
11065,0.9999227524
11066,0.9999735951
11067,0.0004924516
11068,0.0002832322
11069,0.9999807477
1106,0.9995920062
11070,0.9999853373
11071,0.9999899864
11072,0.0546047762
11073,0.141688183
11074,5.88906841585413E-05
11075,5.53195036445686E-08
11076,9.84890648396686E-05
11077,1.78740094725072E-07
11078,3.75865420210175E-05
11079,0.9974884987
1107,0.000010471
11080,0.9999998808
11081,0.9999725819
11082,0.0002442241
11083,0.9999628067
11084,0.9999722838
11085,0.9987409711
11086,0.000004559
11087,0.0001219872
11088,0.0001690307
11089,0.9999577999
1108,0.994887054
11090,0.9998341203
11091,0.0038317367
11092,0.9999990463
11093,0.9999933839
11094,1.56062901623955E-06
11095,0.9999462962
11096,0.9733755589
11097,0.9999697804
11098,0.0001350867
11099,0.1529720873
1109,0.0007906341
110,0.9999447465
11100,0.9999601245
11101,0.9999946952
11102,0.0001153199
11103,0.0013257004
11104,0.9999997616
11105,0.2383208871
11106,7.35358207748504E-06
11107,0.9997609258
11108,9.45216306718066E-05
11109,3.75418629516844E-08
1110,5.23504979810241E-07
11110,0.0008581175
11111,0.9785972834
11112,0.9999579191
11113,0.0231952034
11114,0.9999790192
11115,0.0006906698
11116,0.9998642802
11117,0.9043723345
11118,0.0922222883
11119,0.1399453282
1111,3.2942571692729E-07
11120,0.0361715667
11121,0.519959569
11122,2.57535102718975E-05
11123,0.9999626875
11124,0.0002646057
11125,0.9894075394
11126,0.9999998808
11127,3.73983930330723E-05
11128,0.999998033
11129,2.2365209133568E-06
1112,1.57382913812398E-07
11130,2.42534292738128E-06
11131,1.30634657580231E-06
11132,0.9969114065
11133,0.9995615482
11134,0.999817729
11135,0.0010879881
11136,0.0009378075
11137,4.73616601084359E-05
11138,0.999922812
11139,0.7344890237
1113,2.57806659647031E-05
11140,0.9999932051
11141,0.9999731779
11142,0.0484380499
11143,1
11144,1.91626259038458E-06
11145,0.9999996424
11146,0.9999377728
11147,0.9999330044
11148,0.9996287227
11149,0.9999923706
1114,0.9999925494
11150,1.65774781635264E-05
11151,0.9999929667
11152,0.9999804497
11153,0.9999251962
11154,0.9999549389
11155,0.9999963045
11156,0.0568726324
11157,0.9814537168
11158,0.0002010904
11159,0.9998719692
1115,0.9999790192
11160,0.000051578
