id,label
10302,0.9952314496
10303,7.16704988690253E-08
10304,0.9999930859
10305,0.9999955893
10306,0.9992620349
10307,0.9999416471
10308,4.35972102863502E-09
10309,1.47254723970036E-07
1030,0.000000582
10310,0.4059081376
10311,1.8161667867389E-06
10312,6.84316819388187E-06
10313,0.9941391945
10314,3.7835132360442E-08
10315,0.9999955893
10316,0.9998235106
10317,0.9999928474
10318,8.9555242084316E-06
10319,0.9389613867
1031,3.47440836776514E-05
10320,0.9997888803
10321,0.999992013
10322,0.999982357
10323,0.9971861839
10324,0.9998306036
10325,0.0002780829
10326,0.9999528527
10327,0.9602979422
10328,0.001446105
10329,0.9999866486
1032,0.9995443225
10330,5.36014288510245E-10
10331,0.0002553388
10332,0.9999960661
10333,2.02480521238613E-08
10334,2.64277755235298E-08
10335,0.9999858141
10336,5.77421133129974E-06
10337,2.86721933662193E-05
10338,0.0565954894
10339,0.9999403358
1033,0.9999113679
10340,0.134321928
10341,0.000001582
10342,0.9999989271
10343,9.49556670093443E-06
10344,0.9997081757
10345,0.9999388456
10346,2.86412832792848E-05
10347,0.000090556
10348,0.9599713087
10349,0.9999674559
1034,0.9990921021
10350,0.9968760014
10351,5.69859230381553E-06
10352,0.9999853969
10353,2.17190449802729E-06
10354,0.9998999238
10355,0.9999613166
10356,1.11990976492393E-08
10357,0.9971759319
10358,1.37380297360323E-07
10359,0.9994444251
1035,9.68456879490986E-06
10360,0.0002361524
10361,1.93047503671551E-06
10362,2.96473103844619E-08
10363,3.60785929842677E-06
10364,0.9999935031
10365,5.91036368859932E-05
10366,0.9999905229
10367,0.8678623438
10368,0.9999986291
10369,0.0321485102
1036,0.9991538525
10370,0.9981026649
10371,0.0001357293
10372,0.9954540133
10373,6.36437448520155E-07
10374,0.9910792708
10375,0.0003135758
10376,1.78262755667902E-08
10377,3.29591443914978E-06
10378,8.88456028746987E-08
10379,0.9999802709
1037,0.9999626875
10380,0.9999788404
10381,2.56775438174373E-05
10382,4.62518582935445E-05
10383,0.0208048895
10384,0.9999595284
10385,0.9999855757
10386,6.55662079225294E-05
10387,0.9999036193
10388,1.67534075501408E-08
10389,0.0001746732
1038,0.9999564886
10390,0.9999992847
10391,0.000039332
10392,0.000524239
10393,4.30453070521253E-07
10394,4.73664574229815E-09
10395,0.9999006391
10396,0.9999861717
10397,5.99911402332509E-07
10398,0.0002981161
10399,0.9999306798
1039,1.21181947179139E-05
103,1.74878266534506E-07
10400,0.9999726415
10401,0.0006389134
10402,1.31922206492163E-07
10403,0.9999977946
10404,7.44877797842491E-06
10405,2.01668581212289E-06
10406,0.9984414577
10407,3.8614575714746E-06
10408,2.0043016775162E-06
10409,0.9999959469
1040,0.9999969602
10410,1.99480223272985E-06
10411,0.0030089146
10412,4.01452507503564E-06
10413,3.79877507228343E-09
10414,0.9956034422
10415,0.9998667836
10416,1.2962209439138E-06
10417,5.28739931837663E-08
10418,1.00838706202921E-05
10419,0.9998740554
1041,6.31811344646849E-05
10420,0.962097764
10421,0.9995546341
10422,0.7450461984
10423,3.77871288037568E-07
10424,0.0007732156
10425,0.9998273253
10426,5.40597909548524E-07
10427,0.9998892546
10428,0.1664394736
10429,0.9996320009
1042,0.9708708525
10430,0.000069273
10431,8.0917615719045E-08
10432,0.9993206859
10433,0.9980467558
10434,0.9999924302
10435,1.98256366275018E-05
10436,0.9999639988
10437,1.54096724269692E-09
10438,0.9999486208
10439,3.10978727213751E-08
1043,7.62742686788442E-08
10440,1.24704996551372E-07
10441,5.11312014950249E-09
10442,0.9998899698
10443,0.9998652339
10444,0.9952965975
10445,0.9999771118
10446,0.9992991686
10447,0.9999864697
10448,0.9999943972
10449,0.9999931455
1044,0.998223424
10450,0.0001151575
10451,3.94886774301995E-05
10452,0.0051269969
10453,0.9999928474
10454,6.21414642409945E-07
10455,7.40760515327565E-05
10456,0.2261761129
10457,5.71545699656895E-10
10458,0.9999958873
10459,5.68516497878591E-06
1045,2.96369398711249E-05
10460,0.000000266
10461,0.000001019
10462,0.9999344349
10463,6.65492734697182E-07
10464,0.9999846816
10465,0.9951338768
10466,0.9999596477
10467,2.52534628089052E-05
10468,8.63626739566747E-11
10469,3.57932804035954E-05
1046,0.0092719207
10470,5.85017900789353E-08
10471,6.61866863538307E-08
10472,0.000004976
10473,0.999909997
10474,0.9714801311
10475,8.08180539024761E-06
10476,0.9997562766
10477,4.14734640798997E-05
10478,0.9999979734
10479,0.9980472922
1047,0.000001981
10480,1.57069407578092E-05
10481,3.00040619549691E-06
10482,1.59412866196362E-06
10483,3.92088259104639E-06
10484,0.9912564158
10485,0.9999068379
10486,0.0032172785
10487,0.9999398589
10488,0.9989519119
10489,1.32015538838459E-05
1048,0.9999697804
10490,0.9998611212
10491,4.11555402024533E-06
10492,0.999986887
10493,1.50463534964729E-07
10494,0.9999812841
10495,0.0029827361
10496,0.9999793172
10497,0.9992328882
10498,6.34387106401846E-07
10499,0.9998360872
1049,1.14078511614935E-06
104,3.71162567347483E-09
10500,0.999955833
10501,0.9999125004
10502,0.999997139
10503,0.000001253
10504,0.999998033
10505,0.9982557297
10506,1.40707385298811E-07
10507,0.0117324004
10508,0.0004564523
10509,0.9999094605
1050,0.000000305
10510,1.86322813533479E-06
10511,0.0112145822
10512,0.0117970249
10513,3.4375180035795E-08
10514,0.9998708963
10515,0.0057765725
10516,0.9999928474
10517,0.9988406301
10518,0.9999032021
10519,7.58542562095954E-09
1051,0.0072013875
10520,0.9998856783
10521,3.03284105029888E-05
10522,0.9986260533
10523,0.9999973774
10524,0.9999083877
10525,0.9848181009
10526,0.9818419814
10527,0.000395015
10528,1.07275709524401E-05
10529,3.67451611964498E-05
1052,0.9999951124
10530,1.85882900183287E-08
10531,0.9999985695
10532,1.09828545191704E-06
10533,2.21068159333981E-08
10534,0.9998740554
10535,0.0034897965
10536,0.0003343259
10537,0.9996503592
10538,6.20830178377219E-07
10539,2.21054051507963E-06
1053,0.9991317391
10540,0.999812603
10541,0.9998732805
10542,0.9569798112
10543,0.0046202652
10544,0.0025542679
10545,3.58742158823588E-06
10546,0.000000033
10547,0.9907698035
10548,0.9999909401
10549,6.45594491288648E-06
1054,0.9989878535
10550,0.9999227524
10551,0.9999940991
10552,2.66728619635614E-07
10553,1.28636767904311E-09
10554,0.9998198748
10555,0.000004597
10556,0.9998621345
10557,5.04368301790237E-07
10558,0.9999890327
10559,0.9999983907
1055,0.9861549139
10560,4.22087831353224E-09
10561,0.9999629259
10562,0.9999985099
10563,0.9988740683
10564,0.9999983311
10565,0.9999508858
10566,0.9999966621
10567,0.999997437
10568,0.9992876649
10569,0.9996990561
1056,0.9974151254
10570,0.86507231
10571,0.9999877214
10572,4.03193225793075E-05
10573,9.43444683798589E-06
10574,0.9997044802
10575,0.003728922
10576,0.000002156
10577,2.13045186683303E-05
10578,0.9999981523
10579,0.6112422347
1057,0.9999319911
10580,0.9999313951
10581,0.9942688942
10582,1.08266302589755E-08
10583,0.9988201857
10584,0.9983019233
10585,0.0044268137
10586,3.12258208623462E-07
10587,0.9992512465
10588,0.9993069768
10589,0.0001230494
1058,0.9999983311
10590,7.90521710314351E-08
10591,0.9999955297
10592,4.01778452214785E-05
10593,0.8082704544
10594,0.9999835491
10595,0.9999825954
10596,0.0002310993
10597,7.72152759509481E-08
10598,0.9999961853
10599,0.9999405742
1059,0.9997166991
105,0.9997793436
10600,0.9999411106
10601,0.9297729731
10602,0.9900441766
10603,5.80203574074289E-09
10604,7.12482069502585E-05
10605,0.0002565333
10606,0.9998396635
10607,1.22377139177843E-06
10608,0.9999838471
10609,0.9986978769
1060,0.000985865
10610,0.9999872446
10611,2.03688450710615E-05
10612,0.9999335408
10613,1.5261183250459E-07
10614,5.32457882229664E-08
10615,2.7892389198314E-07
10616,0.99998492
10617,2.37423100770684E-05
10618,2.61617401520198E-07
10619,2.43537488131551E-05
1061,1.17435301945079E-05
10620,0.9956640601
10621,1.29363684209238E-06
10622,0.9978547096
10623,2.89823838102166E-05
10624,0.0001427148
10625,0.9998883009
10626,0.0111779626
10627,9.4676295248064E-07
10628,2.07249831873924E-06
10629,0.9870989919
1062,2.52705575576329E-07
10630,3.18247428410245E-10
10631,1.40628415579158E-07
10632,0.9999818206
10633,0.9991117716
10634,2.34665435527859E-07
10635,6.32258161203936E-06
10636,0.9990128279
10637,0.00139789
10638,4.23665056814571E-07
10639,0.9999958277
1063,2.3713535579617E-09
10640,0.9999653697
10641,0.9998169541
10642,0.9998451471
10643,0.000031315
10644,0.9999983907
10645,0.9999949932
10646,0.8826972842
10647,2.12127833947306E-05
10648,0.999997735
10649,0.0003313836
1064,0.001014174
10650,2.94849709092659E-08
10651,0.9999779463
10652,7.06342052581022E-06
10653,1.23259795259401E-07
10654,1.68106240039378E-07
10655,1.30608168547042E-06
10656,1
10657,2.53353107382281E-07
10658,0.9999514818
10659,0.999989152
1065,7.92479625033593E-07
10660,1.07688938442152E-05
10661,0.9998071194
10662,0.9998185039
10663,0.9994957447
10664,4.02265250158962E-05
10665,1.14341237349436E-05
10666,0.9999091625
10667,0.9999995232
10668,2.55218175482241E-08
10669,1.03099324633149E-07
1066,0.9999778867
10670,1.43977558764163E-06
10671,8.05524541647173E-06
10672,0.0107583199
10673,0.9965593815
10674,5.14729663336766E-07
10675,5.34270620846655E-05
10676,0.0034237949
10677,0.1727757305
10678,3.45805688084511E-07
10679,9.25558740760835E-09
1067,0.9999904633
10680,0.9998092055
10681,5.78813451284077E-05
10682,0.0005982492
10683,0.9998317361
10684,0.9999906421
10685,0.0001646879
10686,0.000040829
10687,0.0253964551
10688,0.9997867346
10689,0.9993444085
1068,0.9991878867
10690,1.28692406065056E-07
10691,1.93502291949699E-05
10692,0.9999428988
10693,6.55511121294694E-06
10694,4.60656838185969E-06
10695,0.9999476075
10696,0.999964416
10697,0.9999989867
10698,0.0073159006
10699,0.9994176626
1069,2.38178998301919E-07
106,0.9999924898
10700,2.9436155273288E-06
10701,0.9999870062
10702,0.9995399117
10703,0.0022143305
10704,0.0009647603
10705,0.9982488155
10706,0.9997937679
10707,0.9999998212
10708,0.0042682886
10709,0.9999991655
1070,0.9999781847
10710,0.9895997047
10711,0.0143575771
10712,0.9998653531
10713,0.0003315835
10714,0.9980803728
10715,0.9999988079
10716,5.21646616107319E-05
10717,0.9998814464
10718,2.09225731850893E-06
10719,0.9995114207
1071,2.85848329895089E-07
10720,0.9992173314
10721,1.09119717706108E-07
10722,3.80936654664765E-07
10723,0.99997437
10724,0.9999969006
10725,0.9999882579
10726,0.000223882
10727,1.88911762961652E-05
10728,1.55033703777008E-05
10729,0.0017487115
1072,0.9905593395
10730,0.9998614788
10731,0.9995274544
10732,0.0104918154
10733,0.834433198
10734,0.000108574
10735,0.0056487876
10736,0.9988337755
10737,1.95390803128248E-05
10738,0.9991079569
10739,0.9999957085
1073,1.06679372038343E-05
10740,3.66118655392711E-08
10741,6.80571156408405E-06
10742,0.9956790209
10743,0.9999779463
10744,0.9993338585
10745,0.0051843701
10746,2.08977198781213E-05
10747,0.0109165553
10748,6.32252081800289E-08
10749,9.07630419533234E-06
1074,0.9922206402
10750,0.9999185801
10751,0.000000285
10752,0.9954258204
10753,0.639074862
10754,1.69289221529922E-10
10755,0.9999949336
10756,0.9999957681
10757,0.000000037
10758,0.9999930263
10759,1.82896773281982E-08
1075,0.9999949932
10760,1.298922325077E-05
10761,0.1860209405
10762,0.0015602104
10763,0.000000064
10764,2.11223039059405E-10
10765,0.9999901056
10766,0.9999882579
10767,0.9999888539
10768,0.9997519255
10769,0.999735713
1076,0.0001928196
10770,0.9999952316
10771,0.9998494983
10772,0.6668495536
10773,0.9999437332
10774,1.18088614442513E-07
10775,1.3486261707385E-07
10776,6.85575942043215E-05
10777,0.9999908209
10778,7.92806304161786E-07
10779,0.0593954921
1077,0.8233783841
10780,1.98054513020907E-05
10781,0.000036592
10782,0.9978114367
10783,8.98312748631724E-08
10784,0.0001273029
10785,0.9999715686
10786,2.36227947425505E-06
10787,0.9998529553
10788,0.9999848604
10789,2.45199256454498E-08
1078,0.1299206167
10790,0.0157072619
10791,0.110786356
10792,3.1777400977262E-07
10793,6.63523792354681E-07
10794,0.9938541651
10795,0.9991149902
10796,0.0001899187
10797,0.0384874716
10798,0.9999738932
10799,1.25724145618733E-05
1079,0.9996235371
107,2.38031923061044E-08
10800,0.1457110345
10801,0.9994838238
10802,3.03334758200435E-07
10803,5.83859218750149E-06
10804,0.9999374151
10805,0.0220920574
10806,0.9999265671
10807,0.0002016354
10808,0.9999178052
10809,3.28144778904971E-07
1080,0.9999967217
10810,5.85387351748068E-05
10811,0.9999876022
10812,5.59682348466595E-07
10813,1.33391426970775E-06
10814,6.88179670760292E-06
10815,0.9765886068
10816,1.14353474600648E-06
10817,2.33486645129233E-07
10818,1.5444334167114E-06
10819,3.50463096765452E-06
1081,0.9998419881
10820,0.9999868274
10821,0.9999701977
10822,0.0009989968
10823,0.0001692493
10824,1.07147188899148E-08
10825,0.9999875426
10826,0.9997560978
10827,8.93725664354861E-05
10828,1.99876240003505E-06
10829,0.9863818288
1082,0.9999757409
10830,1.65119246275935E-07
10831,0.9999455214
10832,0.9999707937
10833,0.0183546338
10834,5.34939463250339E-05
10835,2.01496477529872E-05
10836,0.85349226
10837,0.0846444145
10838,0.9999957681
10839,0.0001081858
1083,0.9998339415
10840,2.87815669253177E-06
10841,1.10242211803779E-07
10842,0.009686077
10843,0.0006252418
10844,0.9991152287
10845,0.9999002218
10846,2.62533399109088E-06
10847,0.9999266863
10848,0.9999878407
10849,0.0001563388
1084,3.2516442161068E-07
10850,5.26662979893899E-09
10851,0.9980686903
10852,0.9752246141
10853,0.999994874
10854,0.9968684912
10855,0.9999955297
10856,2.00709013853384E-08
10857,0.9999923706
10858,0.9997951388
10859,0.9999895096
1085,0.0008597521
10860,6.2897719033117E-08
10861,0.9987291098
10862,2.16455333656995E-08
10863,0.9957612157
10864,0.4269713759
10865,9.16348726605065E-05
10866,0.9988090992
10867,9.21155702826582E-08
10868,0.0017746624
10869,0.9999650717
1086,0.9991595149
10870,0.0006571883
10871,0.000005423
10872,0.9998165369
10873,1.3259061233839E-05
10874,0.0229732115
10875,0.9999926686
10876,0.9999836087
10877,0.0001117304
10878,6.11244047377113E-07
10879,0.9999990463
1087,0.8401789665
10880,0.0013434363
10881,0.9999990463
10882,0.6806781292
10883,0.9999783635
10884,1.14344345547579E-07
10885,1.71260353454272E-06
10886,1.53487178522482E-06
10887,1.54304558019902E-09
10888,0.9999725819
10889,2.47464886342641E-05
1088,0.0006881278
10890,6.59005072733976E-09
10891,0.0074621262
10892,0.9999209046
10893,6.54535148303381E-10
10894,0.000051518
10895,0.9988437891
10896,0.999913156
10897,0.9865230322
10898,0.9988263845
10899,0.9999967813
1089,0.9999717474
108,0.0001538592
10900,0.999989152
10901,2.02057304221626E-08
10902,0.9993974566
10903,0.9999909401
10904,0.9098754525
10905,0.9999788404
10906,0.0002545661
10907,0.9999955297
10908,0.0005073676
10909,0.9999954104
1090,4.40651490407618E-07
10910,0.0771472901
10911,0.9986262321
10912,0.9999928474
10913,8.38788546388969E-05
10914,0.9999872446
10915,2.02576387664521E-07
10916,0.9999834299
10917,0.0405719802
10918,3.88068365282379E-05
10919,0.9999361038
1091,0.9999294281
10920,0.9997997284
10921,0.0032269466
10922,5.42462998964766E-07
10923,0.0008501673
10924,0.999535203
10925,0.9999974966
10926,0.9968719482
10927,1.60433992277831E-05
10928,6.14317855252011E-07
10929,0.9907864928
1092,0.0006738017
10930,0.9998136759
10931,5.59500986128114E-05
10932,0.9999592304
10933,0.0003768654
10934,1.05182589322794E-05
10935,0.9998013377
10936,0.9999338388
10937,0.9999635816
10938,4.39269979324308E-06
10939,1.77631306996773E-06
1093,0.9999732971
10940,0.9998956919
10941,1.98232967818512E-08
10942,0.000440041
10943,5.4382486268878E-05
10944,1.11685731098987E-05
10945,2.72834968200186E-05
10946,0.9999914169
10947,2.32081151807506E-06
10948,0.992602706
10949,3.461106098257E-05
1094,0.9999963641
10950,6.88439527607443E-10
10951,0.9999997616
10952,0.9998496175
10953,0.00000259
10954,0.9990512729
10955,2.36265645980893E-06
10956,0.0016495113
10957,0.9999248981
10958,7.61660921853036E-05
10959,0.9795331955
1095,0.9850593805
10960,1.11267800093628E-05
10961,0.9982780218
10962,0.9996134043
10963,0.9994989038
10964,0.000000058
10965,2.85343571704288E-06
10966,0.9824072123
10967,1.9151056562805E-07
10968,0.9993601441
10969,5.34375394636299E-05
1096,0.9999671578
10970,1.3916854868512E-07
10971,8.79531507962383E-05
10972,5.84929125579947E-07
10973,0.9929135442
10974,0.9982005954
10975,8.40245775179938E-05
10976,0.9999318719
10977,1.03430538729299E-05
10978,0.0068759932
10979,0.9999371767
1097,5.27976737885183E-08
10980,2.56118237729197E-08
10981,0.9895408154
10982,0.9996677041
10983,0.9999995232
10984,0.9999799728
10985,0.9999822378
10986,6.62568400144892E-09
10987,0.000000016
10988,0.0037828689
10989,6.01166689762067E-08
1098,1.67902126122499E-05
10990,0.9999912977
10991,0.0003178302
10992,0.000122725
10993,0.9999644756
10994,0.9977259636
10995,4.01041404529678E-08
10996,0.9999964237
10997,6.72547776048305E-06
10998,0.9999710917
10999,6.22024884933126E-08
1099,1.35521358970436E-05
109,0.9759302139
10,9.94710589452552E-08
11000,0.0852617249
11001,0.9988094568
11002,0.9849945307
11003,2.55899358307943E-05
11004,4.33744062888763E-09
11005,0.9998748899
11006,0.9999873638
11007,0.9989446402
11008,8.81743835634552E-06
11009,0.0001016764
1100,0.9963363409
11010,0.9994797707
11011,0.9886956811
11012,0.9999771714
11013,0.9901755452
11014,0.9996622801
11015,0.9999439716
11016,0.9904462099
11017,0.0009522537
11018,6.42033410258591E-06
11019,0.9962468147
1101,0.9998987913
11020,0.9988409281
11021,0.9649025798
11022,0.0004828064
11023,0.9999983311
11024,0.9999604225
11025,3.96351632070413E-11
11026,0.0017716365
11027,0.9999893308
11028,4.85043756270898E-06
11029,0.9651097059
1102,1.07877639266007E-07
11030,0.9999837875
11031,2.3158596818007E-08
11032,1.41016598718124E-05
11033,0.9993906021
11034,0.9973652363
11035,0.9997095466
11036,0.9999880791
11037,0.9999434352
11038,0.0014941784
11039,0.000000029
1103,0.0001377551
11040,0.0001366918
11041,0.9999964237
11042,2.28473850949484E-10
11043,0.9999339581
11044,0.9984532595
11045,1.25656906675431E-05
11046,0.9999908209
11047,0.9999355078
11048,0.9977012873
11049,3.65176820196211E-05
1104,0.0001322211
11050,0.9999182224
11051,0.9998250604
11052,1.83735437531141E-06
11053,0.9985858798
11054,0.9999790192
11055,0.0001485287
11056,9.95608934317715E-05
11057,0.9999825358
11058,0.0005231007
11059,1.35164512915509E-09
1105,0.9991393089
11060,6.97267205396201E-06
11061,3.32353835119648E-07
11062,0.9999999404
11063,0.9999636412
11064,1.69868563659747E-09
11065,0.9999911785
11066,0.9999674559
11067,3.11937546939589E-05
11068,4.30385034633218E-06
11069,0.9998528957
1106,0.9997478724
11070,0.9999827147
11071,0.9999295473
11072,1.2971242540516E-05
11073,0.1669623554
11074,4.07155539505766E-07
11075,0.000000001
11076,2.96013204206247E-05
11077,2.20596721192123E-05
11078,1.72727104654768E-05
11079,0.999907732
1107,6.59366241961834E-06
11080,0.9999998212
11081,0.999992609
11082,2.06625372811686E-07
11083,0.9970421195
11084,0.9996545911
11085,0.9886718392
11086,0.000009325
11087,1.50732512338436E-05
11088,1.63758104463341E-05
11089,0.9997316003
1108,0.9941740632
11090,0.9999189973
11091,1.73064436239656E-05
11092,0.9999991655
11093,0.9999893308
11094,0.0002073531
11095,0.9957364202
11096,0.9862463474
11097,0.999992609
11098,0.000406594
11099,0.0180309825
1109,8.46427610667888E-06
110,0.9999338388
11100,0.9999731183
11101,0.9999936819
11102,2.53727721428731E-05
11103,9.31332760956138E-06
11104,0.9999943376
11105,0.3081465364
11106,8.53437904879684E-06
11107,0.9973646402
11108,1.3416868114291E-06
11109,8.67194938081184E-09
1110,5.6683933991053E-08
11110,3.67383436241653E-05
11111,0.9616315961
11112,0.9964569211
11113,0.0262504593
11114,0.9998623133
11115,0.0007096368
11116,0.9999140501
11117,0.95103544
11118,0.0292041954
11119,0.0174613185
1111,1.87838935516993E-07
11120,0.0015040415
11121,0.1435561478
11122,0.000020937
11123,0.9998807907
11124,9.46675281738862E-05
11125,0.8479447365
11126,0.9999989271
11127,0.00000592
11128,0.9999874234
